id,zero_crossing,mffcc_1,mffcc_2,mffcc_3,mffcc_4,mffcc_5,mffcc_6,mffcc_7,mffcc_8,mffcc_9,mffcc_10,mffcc_11,mffcc_12,mffcc_13,mffcc_14,mffcc_15,mffcc_16,mffcc_17,mffcc_18,mffcc_19,mffcc_20,label
114,58982,-277.4490051269531,135.2207794189453,-12.208747863769531,12.888747215270996,-28.966228485107422,-29.03098487854004,-23.86498260498047,-15.796815872192383,-19.618778228759766,-21.810514450073242,-17.275423049926758,-13.00475025177002,-10.821045875549316,-8.92261028289795,-10.61552906036377,-9.854262351989746,-5.691134929656982,-12.359381675720215,-0.481273353099823,-1.1572846174240112,tar
115,38254,-295.51348876953125,156.87747192382812,4.734354019165039,30.476289749145508,-6.6994218826293945,-10.145861625671387,-4.727545738220215,-6.06877326965332,-7.547041416168213,-7.072752475738525,-1.2172991037368774,0.5610681176185608,-3.4300241470336914,-5.802066802978516,-0.18309900164604187,-3.431206703186035,-1.0883581638336182,-0.7439526915550232,-2.3456203937530518,0.5996336340904236,tar
116,38570,-214.57357788085938,215.7802276611328,-21.488563537597656,7.963518142700195,2.634296178817749,-18.966337203979492,-19.082660675048828,-16.671300888061523,-10.082393646240234,1.2278380393981934,-17.323057174682617,-9.185461044311523,0.9043508172035217,-5.422626972198486,1.2356632947921753,-9.356581687927246,-10.64708137512207,0.995163083076477,-1.1341487169265747,-1.5806512832641602,tar
117,58588,-214.22828674316406,164.028076171875,-62.5119743347168,17.61977195739746,-36.770938873291016,-28.29720687866211,-19.501724243164062,-23.34947395324707,-19.23196029663086,-23.43064308166504,-16.6854305267334,-16.141572952270508,-14.049558639526367,-6.664866924285889,-3.159590005874634,-5.338532447814941,-9.394880294799805,-5.497690677642822,-3.7571563720703125,1.158547282218933,tar
118,39165,-306.3530578613281,152.54107666015625,2.416365623474121,27.779760360717773,-6.72321081161499,-11.881326675415039,-3.9642293453216553,-7.764925003051758,-8.073126792907715,-4.5979790687561035,-0.855954110622406,-3.6856160163879395,-2.194638729095459,-2.292203664779663,0.1950242817401886,-1.956913709640503,-9.98708438873291,-9.20542049407959,-7.380248546600342,-9.43624210357666,tar
119,67532,-315.515380859375,171.81336975097656,-76.86398315429688,0.04519625008106232,-3.5365614891052246,-45.15007400512695,-22.12241554260254,-16.818973541259766,-28.66543197631836,-18.049314498901367,-16.208126068115234,-12.600774765014648,-9.66293716430664,-10.808637619018555,-5.94539737701416,-9.655330657958984,-13.475218772888184,-15.617758750915527,-4.317008018493652,-4.703769683837891,tar
12,63067,-270.2760314941406,145.81573486328125,-30.985172271728516,2.005646228790283,-19.115137100219727,-10.206989288330078,-10.189943313598633,-8.66806697845459,-10.579163551330566,-13.789594650268555,-14.164948463439941,-9.80185604095459,-13.187268257141113,-11.245186805725098,-2.2996275424957275,-8.370076179504395,-9.861015319824219,-6.488256931304932,-0.968159019947052,7.5878520011901855,tar
120,48165,-337.49420166015625,116.41710662841797,4.485809803009033,-13.325663566589355,-9.916400909423828,-15.45887565612793,-10.490537643432617,-13.856088638305664,-17.0657958984375,-7.706570148468018,-5.828195571899414,-10.527670860290527,-8.498054504394531,-5.0562896728515625,-3.8431944847106934,-6.770052909851074,-13.240694046020508,-11.7599458694458,-3.0306127071380615,1.8693526983261108,tar
121,52506,-359.80487060546875,136.10992431640625,-0.07132742553949356,-4.034265041351318,-17.01254653930664,-17.766185760498047,-8.683014869689941,-13.191336631774902,-19.663454055786133,-10.951546669006348,-7.959260940551758,-9.78768539428711,-9.870987892150879,-14.555407524108887,-13.656543731689453,-7.617055416107178,-8.657295227050781,-1.1351590156555176,1.557834267616272,-7.350147724151611,tar
122,58174,-294.937744140625,139.34793090820312,-38.01781463623047,-4.208347320556641,-25.875898361206055,-23.129531860351562,-27.9388427734375,-24.210124969482422,-17.284486770629883,-17.964176177978516,-20.071569442749023,-11.970367431640625,-12.599967956542969,-16.31178855895996,-10.116077423095703,-17.46304702758789,-13.319299697875977,-2.4933278560638428,1.4046552181243896,4.82833194732666,tar
123,54039,-264.206787109375,135.0303497314453,-29.022130966186523,12.994518280029297,-33.26580047607422,-24.44503402709961,-24.668516159057617,-18.176624298095703,-18.89105224609375,-13.382858276367188,-22.60618782043457,-14.689921379089355,-5.888996124267578,-13.266314506530762,-7.008675575256348,-5.72609281539917,-11.926421165466309,-11.074650764465332,-4.491175174713135,-1.1447441577911377,tar
124,54520,-239.98345947265625,140.68130493164062,-42.84425354003906,19.803802490234375,-28.943099975585938,-15.940044403076172,-18.970970153808594,-31.005569458007812,-27.62885856628418,-19.333417892456055,-7.833919525146484,-11.487998962402344,-9.451505661010742,-8.793390274047852,-8.011514663696289,-6.859601974487305,-11.647163391113281,-9.947396278381348,2.7640204429626465,9.032662391662598,tar
125,44940,-459.5513610839844,166.26437377929688,32.471160888671875,-27.882549285888672,-27.023164749145508,-9.679499626159668,-10.95663833618164,-20.412057876586914,-7.851320743560791,-2.3862013816833496,-14.400654792785645,-10.628449440002441,-1.3880637884140015,-5.367726802825928,-8.269466400146484,-7.181905269622803,-7.722276210784912,-5.060177326202393,-0.7200857400894165,1.9137983322143555,tar
126,42852,-351.8348083496094,154.1012420654297,20.312116622924805,11.713133811950684,-17.84505844116211,-16.343915939331055,-2.9366815090179443,-23.84505271911621,-9.379182815551758,5.930969715118408,-7.544017791748047,-9.380006790161133,0.7307862043380737,-0.11096583306789398,-9.740382194519043,-3.884852647781372,-1.0610371828079224,-8.163280487060547,2.344423532485962,4.60365629196167,tar
127,38421,-442.93218994140625,145.87161254882812,16.29016876220703,2.5460052490234375,-1.0333666801452637,-4.779246807098389,-2.170490264892578,-2.6426258087158203,-4.445694923400879,-7.420207500457764,-3.7135915756225586,-0.9798435568809509,-2.4159152507781982,-3.1393017768859863,-4.428852081298828,1.2051640748977661,3.543195962905884,0.8297343850135803,2.0500802993774414,1.0836340188980103,tar
128,55339,-343.3440856933594,164.4290771484375,-40.10258865356445,-15.750540733337402,-11.210328102111816,-42.41984939575195,-21.0556697845459,-11.69816780090332,-23.449983596801758,-18.318716049194336,-15.178919792175293,-16.194948196411133,-13.906257629394531,-10.355925559997559,-7.1780524253845215,-9.061941146850586,-11.4322509765625,-8.931989669799805,-1.3173167705535889,-3.0814335346221924,tar
129,49591,-298.6871643066406,135.7716522216797,-35.003665924072266,-17.03093147277832,-22.382984161376953,-34.85667037963867,-29.590686798095703,-27.82784652709961,-17.202159881591797,-23.170381546020508,-22.06908416748047,-10.898898124694824,-18.1226863861084,-18.030061721801758,-8.922323226928711,-12.638460159301758,-9.521934509277344,2.491056203842163,4.847984790802002,9.717097282409668,tar
13,62666,-358.80072021484375,129.44984436035156,-16.727811813354492,25.757095336914062,-11.786674499511719,-15.222676277160645,-9.916667938232422,-9.380657196044922,-3.8103344440460205,-8.78112506866455,-9.598116874694824,-14.727926254272461,-12.142640113830566,-5.450554370880127,-3.5995607376098633,-1.5480232238769531,-0.7626858353614807,1.423373818397522,0.9416655898094177,-0.3855203092098236,tar
130,47042,-303.88140869140625,156.080810546875,-24.5689697265625,7.965599536895752,-7.043389797210693,-21.2471866607666,-19.999114990234375,-24.75111198425293,-17.985916137695312,-15.238385200500488,-17.83798599243164,-9.293214797973633,-5.782502174377441,-6.424614906311035,-7.048192977905273,-12.222201347351074,-13.648404121398926,-12.274145126342773,-12.159172058105469,-3.148435354232788,tar
131,55887,-261.3168029785156,134.42330932617188,-10.216628074645996,50.519447326660156,-13.657279014587402,-21.372722625732422,-14.71816349029541,-9.001903533935547,-12.177586555480957,-21.652542114257812,-7.985745906829834,-1.412384271621704,-4.408792018890381,-4.901079177856445,-2.116001605987549,-8.365791320800781,-0.5648725628852844,-9.818889617919922,-8.976223945617676,0.20273932814598083,tar
132,58688,-262.0671081542969,125.59288024902344,-4.051296234130859,47.77067947387695,-13.799239158630371,-17.738750457763672,-19.18269920349121,-3.7764949798583984,-16.26966667175293,-17.726163864135742,-11.108267784118652,2.0746657848358154,-6.603725910186768,-2.815141201019287,-3.0868241786956787,-7.869267463684082,0.1835317760705948,-11.118861198425293,-6.025055408477783,-2.344348192214966,tar
133,51225,-343.86700439453125,102.71002197265625,4.4410624504089355,40.61418151855469,-4.422613620758057,-20.000476837158203,-14.101701736450195,-6.033393383026123,-21.749101638793945,-18.514822006225586,-7.302912712097168,-2.4477062225341797,-5.342104911804199,-1.2646217346191406,-1.5596243143081665,-6.913491725921631,-5.21890115737915,-9.25098705291748,-1.9577058553695679,-1.657199740409851,tar
134,47092,-394.7958984375,110.0964126586914,22.021808624267578,35.55839538574219,2.559410333633423,-16.42548179626465,-9.50869369506836,-4.881271839141846,-18.00320816040039,-11.730233192443848,-2.8763725757598877,-4.390440464019775,-8.284340858459473,-0.5286220908164978,1.366645336151123,-6.563971042633057,-7.7774224281311035,-8.627671241760254,-4.371829032897949,-3.3427541255950928,tar
135,52461,-358.1446838378906,109.64248657226562,7.300199031829834,44.94451141357422,2.2445034980773926,-8.13829517364502,-10.085017204284668,1.3903168439865112,-15.297673225402832,-12.014143943786621,-3.4440832138061523,-0.789100706577301,-5.112974166870117,1.9220200777053833,3.5957980155944824,-4.658168315887451,-3.1759557723999023,-8.465242385864258,-1.7107160091400146,-2.3842639923095703,tar
136,46271,-378.0888977050781,125.92710876464844,-8.60525894165039,35.64889907836914,-4.341185092926025,-20.809938430786133,-14.04185962677002,-20.06698989868164,-14.64501667022705,-16.086610794067383,-8.239829063415527,-8.038415908813477,-6.310723781585693,-4.314718246459961,-8.254491806030273,-4.720077037811279,-7.750420093536377,-10.423680305480957,-9.914027214050293,-10.03800106048584,tar
137,40575,-429.2295837402344,119.09960174560547,7.3409576416015625,34.398860931396484,-0.2248460054397583,-20.619064331054688,-13.598490715026855,-15.60848617553711,-13.046443939208984,-14.402029037475586,-9.35933780670166,-7.6747636795043945,-3.8016984462738037,-4.163867473602295,-7.8666205406188965,-3.594231367111206,-8.437220573425293,-10.694098472595215,-7.749643802642822,-6.961446762084961,tar
138,52413,-281.6812744140625,155.19644165039062,-34.25465774536133,21.819551467895508,-6.700523376464844,-20.818342208862305,-19.82220458984375,-25.496898651123047,-22.24198341369629,-12.670357704162598,-19.295387268066406,-13.890969276428223,-7.396124362945557,-13.332303047180176,-10.13016414642334,-9.038313865661621,-13.612030029296875,-11.253828048706055,-9.13897705078125,-4.245047569274902,tar
139,58994,-278.6955871582031,127.22418212890625,-21.415363311767578,25.18012237548828,-23.536151885986328,-16.584142684936523,-5.401541709899902,-11.743123054504395,-11.010844230651855,-14.740338325500488,-5.960615634918213,-7.393660545349121,-8.905777931213379,-11.053653717041016,-8.508156776428223,-4.451651096343994,-8.929194450378418,-10.513487815856934,-8.426329612731934,-3.620504140853882,tar
14,64697,-342.188720703125,137.59791564941406,-33.31268310546875,29.359416961669922,-12.245615005493164,-8.670510292053223,-6.128590106964111,-7.239712238311768,-7.92743444442749,-9.361370086669922,-2.9894626140594482,-7.045119762420654,-2.683911085128784,-3.3127267360687256,-2.4373738765716553,-2.900318145751953,-7.391585826873779,-2.9856743812561035,-1.3212356567382812,-1.6448942422866821,tar
140,53352,-387.12005615234375,140.51495361328125,-12.396468162536621,3.3217599391937256,-25.0595760345459,-26.18331527709961,-21.654142379760742,-17.069215774536133,-18.4599666595459,-15.300946235656738,-7.123541355133057,-5.313417434692383,-9.385109901428223,-6.95950984954834,-6.869595527648926,-8.552916526794434,-10.482651710510254,-11.988603591918945,-2.071307897567749,1.0352727174758911,tar
141,60708,-393.51824951171875,108.4298324584961,-7.602298736572266,12.630781173706055,-20.069528579711914,-20.55507469177246,-3.797560453414917,-12.633179664611816,-13.20068073272705,-17.399797439575195,-17.111492156982422,-15.216169357299805,-16.612180709838867,-16.958471298217773,-14.029227256774902,-12.414648056030273,-12.936422348022461,-4.922183990478516,6.228744029998779,14.362180709838867,tar
142,66132,-402.0145568847656,99.43183898925781,-7.571930885314941,-12.608348846435547,-33.50004959106445,-26.796091079711914,-15.918855667114258,-15.505218505859375,-17.090904235839844,-14.47014045715332,-16.53449058532715,-15.688528060913086,-8.0382719039917,-12.933717727661133,-8.79774284362793,-2.5324511528015137,-7.658832550048828,-4.281411170959473,5.299722671508789,12.054888725280762,tar
143,51746,-395.36895751953125,139.61053466796875,-10.799718856811523,2.905998706817627,-24.76194190979004,-26.35163116455078,-21.293672561645508,-17.060468673706055,-18.19146156311035,-15.177248001098633,-7.122166156768799,-4.997093200683594,-9.279728889465332,-6.733582019805908,-6.7697224617004395,-8.737128257751465,-10.309709548950195,-12.132584571838379,-1.9597700834274292,0.9400521516799927,tar
144,46496,-295.12445068359375,138.17605590820312,-13.242595672607422,15.939770698547363,-1.4750345945358276,-11.414210319519043,-17.755617141723633,-13.467708587646484,9.02335262298584,-6.6964802742004395,-22.849071502685547,-11.68110466003418,-14.005949974060059,-6.286470413208008,15.336554527282715,21.493511199951172,25.050434112548828,21.264310836791992,10.569247245788574,-4.357517242431641,tar
145,69210,-425.0553894042969,116.7734146118164,-10.288602828979492,17.829469680786133,-10.088701248168945,-23.271867752075195,-7.626941204071045,-18.597309112548828,-6.811803817749023,-3.873915433883667,-6.83067512512207,-2.300137996673584,-8.921735763549805,-4.41323184967041,-3.6603145599365234,-7.582198143005371,-5.494724750518799,-5.886107921600342,1.893799066543579,-0.27392953634262085,tar
146,45410,-388.8884582519531,114.98175048828125,4.010072231292725,9.262127876281738,-10.812187194824219,-21.25629997253418,-14.957490921020508,-17.352947235107422,-17.867963790893555,-12.525450706481934,-6.443992614746094,-3.8319926261901855,-2.3528096675872803,-2.4945664405822754,-2.28969144821167,-7.476219177246094,-13.00672721862793,-11.076900482177734,-6.921164512634277,-5.387609004974365,tar
147,42665,-368.007080078125,149.64820861816406,18.7218074798584,-37.96187973022461,-28.761056900024414,-19.78402328491211,-22.65717887878418,-24.447233200073242,-23.218088150024414,-16.385318756103516,-6.830299377441406,-3.8485114574432373,-6.231978416442871,-7.720573902130127,-8.19241714477539,-8.585738182067871,-9.051826477050781,-8.495155334472656,-3.2469396591186523,3.91542387008667,tar
148,50224,-309.8955993652344,173.82342529296875,-13.267936706542969,14.91855525970459,3.827378273010254,3.1584935188293457,-3.4348647594451904,4.270214557647705,1.0432820320129395,-0.5732268691062927,-0.42171338200569153,-0.7359885573387146,-0.5794508457183838,-2.0152180194854736,4.91754150390625,-0.6498498916625977,-3.5720794200897217,-4.876965045928955,-4.053952217102051,1.1893492937088013,tar
149,62690,-311.86688232421875,150.14889526367188,-20.19157600402832,-10.21640682220459,-14.018884658813477,1.081396460533142,-8.077890396118164,1.9802321195602417,-7.145030975341797,-8.866073608398438,-1.5765037536621094,-3.2241241931915283,-2.914611577987671,-6.759850978851318,-5.995347499847412,-3.836158275604248,-3.1035752296447754,-5.489517688751221,-3.0289556980133057,6.533111572265625,tar
15,72040,-189.2332000732422,146.37008666992188,-60.20456314086914,34.30503845214844,-4.990849494934082,3.1856212615966797,-6.536226749420166,0.04841968044638634,-7.256732940673828,-3.1225242614746094,-0.33367741107940674,-7.395634651184082,1.7140483856201172,-5.9320969581604,-6.25874137878418,-9.467225074768066,-17.257217407226562,-13.746240615844727,-2.7160050868988037,-2.5370283126831055,tar
150,99820,-314.852783203125,115.84476470947266,-47.932640075683594,24.23723030090332,-29.635530471801758,-7.2854108810424805,-11.202871322631836,-15.769035339355469,-12.989609718322754,-10.158902168273926,-7.3518571853637695,-14.587958335876465,-13.945857048034668,-10.907828330993652,-3.0563900470733643,-0.5965195298194885,6.577916622161865,13.216585159301758,14.935161590576172,9.8034029006958,tar
151,60948,-325.2379150390625,125.53862762451172,-20.367042541503906,-1.918866753578186,-14.452314376831055,-6.431597709655762,-2.538419008255005,-10.091996192932129,-14.364418029785156,-16.5552921295166,-4.727819919586182,-5.428630828857422,-8.152870178222656,-5.760923385620117,-2.383596420288086,1.5562279224395752,5.038451671600342,3.6382572650909424,4.161235332489014,3.4239683151245117,tar
152,48863,-177.91835021972656,198.77748107910156,-38.62444305419922,20.26133155822754,-26.780681610107422,-8.601166725158691,-3.5644428730010986,-13.577877044677734,-14.186853408813477,-5.196903705596924,-3.9070191383361816,-6.108116626739502,-3.462437868118286,-2.255528211593628,-1.6571016311645508,1.1983888149261475,-2.6560325622558594,-7.1664042472839355,3.5662505626678467,5.682240962982178,tar
153,56170,-295.74981689453125,183.8067169189453,-49.27460861206055,-20.828813552856445,-3.81591534614563,-42.21601486206055,-28.8779354095459,-12.91073989868164,-26.576854705810547,-24.47812271118164,-15.167240142822266,-13.883453369140625,-12.37558650970459,-10.311511993408203,-10.56374454498291,-9.96880054473877,-9.5560884475708,-11.564363479614258,-2.8843114376068115,-1.221665859222412,tar
154,61166,-293.5659484863281,124.4614486694336,-0.9491520524024963,15.567825317382812,-37.58362579345703,-24.98935317993164,-27.858352661132812,-18.685747146606445,-21.066579818725586,-24.650554656982422,-18.218002319335938,-9.140244483947754,-11.070688247680664,-6.369449138641357,-9.840950012207031,-13.42380428314209,-5.256719589233398,-13.765833854675293,-1.9656901359558105,-3.142376661300659,tar
155,72678,-365.3484802246094,137.05751037597656,-37.13966369628906,19.1344051361084,-4.9433183670043945,-29.538206100463867,-17.470611572265625,-12.374873161315918,-13.870041847229004,-13.496610641479492,-9.968151092529297,-5.885548114776611,-6.817406177520752,-9.988346099853516,-7.951554298400879,-7.291205883026123,-7.8626532554626465,-5.382776737213135,1.8411952257156372,3.510892629623413,tar
156,68155,-369.1236572265625,120.7081069946289,-10.15041446685791,11.258021354675293,-20.25878143310547,-21.899791717529297,-16.803974151611328,-10.741035461425781,-7.835531711578369,-16.39847755432129,-4.862826824188232,8.60523509979248,0.9638885259628296,-4.296870231628418,0.25496146082878113,-3.7481586933135986,-7.352221488952637,-9.3644437789917,-6.8897385597229,-0.8170263171195984,tar
157,41395,-306.15771484375,158.5510711669922,-27.111446380615234,17.853557586669922,5.307730674743652,-4.890863418579102,-1.3221346139907837,-14.62454605102539,-18.526033401489258,-25.934471130371094,-28.157236099243164,-15.163700103759766,-12.046976089477539,-7.950058460235596,-7.586304187774658,-15.077042579650879,-7.328980445861816,-10.7586030960083,-12.94796085357666,-7.963645935058594,tar
158,63778,-250.2765350341797,133.9422149658203,-45.05883026123047,15.750314712524414,-24.732070922851562,-18.18794822692871,-13.809820175170898,-39.74543380737305,-29.8349666595459,-15.863775253295898,-12.446601867675781,-16.415828704833984,-15.247429847717285,-5.454511642456055,2.931227207183838,8.49152946472168,7.969589710235596,3.481550455093384,6.997331619262695,1.1827120780944824,tar
159,52157,-260.7754821777344,169.3058319091797,-38.0802001953125,-2.382772445678711,-29.56525993347168,-21.468490600585938,-13.642293930053711,-22.60442543029785,-19.736127853393555,-18.97989273071289,-8.979533195495605,-7.123950004577637,-10.837542533874512,-4.897579669952393,-3.885328769683838,-4.275454998016357,-6.204466342926025,-2.7692346572875977,2.8224117755889893,-1.1534291505813599,tar
16,80689,-422.0595397949219,131.83433532714844,-34.289642333984375,12.800354957580566,5.759703636169434,-19.24518394470215,-1.1842354536056519,-6.587399482727051,-9.638718605041504,-4.585805892944336,-4.027459144592285,-0.4708918035030365,0.9644386172294617,-1.752612590789795,-1.1097631454467773,-0.4311928153038025,-3.705087184906006,-2.9333245754241943,0.5186738967895508,4.847939491271973,tar
160,66398,-364.76922607421875,141.27090454101562,-40.68158721923828,-21.08694076538086,-9.4028902053833,-35.954383850097656,-23.195859909057617,-8.966084480285645,-20.324777603149414,-17.548534393310547,-14.505587577819824,-15.216179847717285,-8.695074081420898,-6.900184154510498,-7.603077411651611,-10.860596656799316,-15.70264720916748,-12.690263748168945,-0.3600102961063385,1.6548792123794556,tar
161,61828,-313.535400390625,128.74525451660156,-23.26786231994629,33.43256378173828,-9.941269874572754,-7.743236541748047,-14.97138500213623,-7.58194637298584,-10.441070556640625,-3.560185194015503,-1.9883184432983398,-10.18923282623291,-8.834685325622559,0.9550666213035583,4.584968566894531,-5.60020112991333,0.2682507038116455,1.250655174255371,-0.7350106835365295,-5.60585880279541,tar
162,48091,-311.516845703125,203.65185546875,12.273679733276367,-63.178138732910156,-38.81661605834961,-21.95103645324707,-22.586294174194336,-11.435935020446777,-3.163843870162964,-8.160847663879395,-9.367846488952637,-4.0194525718688965,-3.2191426753997803,-5.642162322998047,-5.845047950744629,-6.055847644805908,-7.442203044891357,-6.9538092613220215,-3.9026918411254883,-0.5564757585525513,tar
163,37771,-390.1800537109375,160.23529052734375,26.033042907714844,-18.02691650390625,-16.793861389160156,-4.603896617889404,-11.199891090393066,-25.954710006713867,-7.536996841430664,1.0273922681808472,-13.913488388061523,-9.889948844909668,-5.520655155181885,-14.09119701385498,-11.162884712219238,-6.869492053985596,-13.048688888549805,-10.606487274169922,2.640882968902588,11.702337265014648,tar
164,39384,-374.58367919921875,140.20770263671875,7.625502109527588,-1.095208764076233,-11.5129976272583,-17.999820709228516,-15.044526100158691,-13.27263069152832,-10.49815559387207,-13.302894592285156,-9.930981636047363,-6.922613620758057,-9.15754222869873,-13.356793403625488,-8.622797966003418,-1.6082605123519897,-6.528119087219238,-8.278943061828613,-1.7747761011123657,1.7576009035110474,tar
165,75283,-257.3621826171875,131.46173095703125,-54.72932052612305,5.059421539306641,-22.113006591796875,-10.549487113952637,-22.196813583374023,-28.57522201538086,-12.624762535095215,-21.224231719970703,-27.10811424255371,-13.677371978759766,-12.747514724731445,-14.945333480834961,-5.67289400100708,4.455902099609375,10.827040672302246,9.00528335571289,7.223549842834473,-3.2439939975738525,tar
